url,lounge_type,lounge_row,displayIATA,airsideDesc,amenities,category_description,category_name,description,id,location_airside,location_terminal,location_terminalDirections,name,nonContingentAccess_accessAction,nonContingentAccess_cost_currency,nonContingentAccess_cost_price,nonContingentAccess_id,nonContingentAccess_isFreeAccess,nonContingentAccess_isNonContingent,nonContingentAccess_name,purchasable,rating_avg,rating_total,bookingLoungeId,displayPrice_currencyCode,displayPrice_price,location_latitude,location_longitude,nonContingentAccess_timeLimit,price_GBP,price_USD,productName,displayPrice_originalPrice
https://www.loungebuddy.co.uk/MFM?source=homepage/airports,purchasableLounges,0,MFM,(Inside Security),"Premium Food, Snacks, Beer & Wine, Wi-Fi, Flight Monitors, TVs, Private Rooms, Telephones, Non-Smoking",,,"Each and every guest can look forward to an exceptional airport lounge experience away from the traveling crowds in the terminal. It’s a world a mile away, with comfy seating, attentive staff, and a diverse selection of food, snacks, and beverages to help you de-stress and re-energize. Rest or get some work done away from the noise and bustle.",u4J6FxcDf1,1,Main Terminal,Turn right after security and passport control. Take the escalator up one level. Lounge is located near Gates 9/9A.,Plaza Premium Lounge,Pay for entry at the front desk,MOP,400,kjKLH69nV2,0,1,Walk Up Entry,1,3,8,LB_PROVIDER_PLAZA_PREMIUM_10139,GBP,36,,,2,36,45,MFM - Main Terminal - Plaza Premium Lounge,
https://www.loungebuddy.co.uk/MGA?source=homepage/airports,regularLounges,0,MGA,(Inside Security),"Wi-Fi, TVs, Internet Terminals, Non-Smoking, Beer & Wine",,,,eXikY2ktdn,1,Main Terminal,"On Level 2, Adjacent to Boarding Gates",Sala VIP,Pay for entry at the front desk,USD,35,E06r1tKAjR,0,1,Walk Up Entry,0,2,4,,,,,,,,,,
https://www.loungebuddy.co.uk/MGQ?source=homepage/airports,regularLounges,0,MGQ,(Inside Security),"Premium Food, Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Telephones, Non-Smoking",,,,dYUQ948uxS,1,Main Terminal,Departure Area,CIP Lounge,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,11,MIA,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking",,,,q9M9udhZUG,1,"South Terminal, Concourse J","From Gate J4, take escalator to the 3rd Floor, turn left, then left again, entrance is at the end of the hall.",Avianca Sala VIP (Operated By Global Lounge) (Temporarily Closed),Pay for entry at the front desk,USD,60,ETscmeZ2Hs,0,1,Walk Up Entry,0,2.6,33,,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,12,MIA,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Conference Rooms, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 21+ Cardholder",,,,0AHDsiQWaK,1,"South Terminal, Concourse J","After security, opposite Gate J6.",LATAM Lounge (Temporarily Closed),,,,,,,,0,4,1,,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,2,MIA,(Inside Security),"Snacks, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Non-Smoking, 21+ Cardholder",Modest lounges with limited extras,BASIC,"Whether you are traveling for business or pleasure, Club America offers a haven of peace at Miami International Airport. Enjoy a selection of snacks and alcoholic beverages, complimentary Wi-Fi, and comfortable seating.",I0kFmRKeei,1,"Central Terminal, Concourse F","After the Concourse F Security Checkpoint, follow the signs to the lounge entrance, which is located on the 3rd Floor.",Club America (Priority Pass Lounge) (Temporarily Closed),,,,,,,,0,1.3,16,,,,,,,,,,
https://www.loungebuddy.co.uk/MHH?source=homepage/airports,purchasableLounges,0,MHH,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Private Rooms, Conference Rooms, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",Reliable lounges with expected amenities,SOLID,"Kick back and relax in style prior to your departure from Marsh Harbour. Apart from Nassau, the Skyview Airport Lounge is the only one of its kind available throughout the Bahamas! Enjoy a bite to eat, indulge in a cocktail, or catch up on some work while taking in beautiful views of the runway.",CAOzvyIlcg,1,Main Terminal,The lounge is located on the Upper Floor of the Main Departure Hall.,Skyview Airport Lounge,Pay for entry at the front desk,USD,35,EWlH5CSWrB,0,1,Walk Up Entry,1,,0,LB_MHH_SKYVIEW_MAIN,GBP,26,,,3,26,32,MHH - Main Terminal - Skyview Airport Lounge,
https://www.loungebuddy.co.uk/MHT?source=homepage/airports,regularLounges,0,MHT,(Inside Security),"Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,Catch up on work in the comfort and convenience of the Business Center.,BHhvoJssuy,1,Main Terminal,Near Gate 4,Centrix Bank Business Center,,,,,,,,0,2.8,4,,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,purchasableLounges,0,MIA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Non-Smoking, 18+ Cardholder",Reliable lounges with expected amenities,SOLID,"Whether you are traveling for business or pleasure, Club America offers a haven of peace at Miami International Airport. Treat yourself to the VIP lifestyle and enjoy a selection of snacks and alcoholic beverages, fast Wi-Fi, and comfortable seating.",ZEn8SQy2lI,1,"Central Terminal, Concourse F","After the Concourse F Security Checkpoint, follow the signs to the lounge entrance, which is located on the 3rd Floor.",Club America (First Class Lounge) (Temporarily Closed),Pay for entry at the front desk,USD,54,pBSXcBxcRp,0,1,Walk Up Entry,1,2.2,10,LB_MIA_CLUB_AMERICA_F,GBP,40,,,,40,49,"MIA - Central Terminal, Concourse F - Club America (First Class Lounge) (Temporarily Closed)",
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,0,MIA,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Non-Smoking",,,,C0izIyclkY,1,"Central Terminal, Concourse E",Located on Level 2.,Turkish Airlines Lounge Miami (Temporarily Closed),,,,,,,,0,2.3,3,,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,1,MIA,(Outside Security),"Snacks, TVs, Printers & Copiers, Telephones, Non-Smoking",,,"Thousands of active duty military travelers have a place to call home at Miami International Airport, thanks to the Military Hospitality Lounge operated by the Armed Forces Service Center.",gEGl1tlB57,0,"Central Terminal, Concourse E","Located to the right of the Concourse E Security Checkpoint, on Level 2, next to Starbucks",Military Hospitality Lounge,,,,,,,,0,2.5,2,,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,10,MIA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"The Delta Sky Club is an award-winning retreat that allows relaxation, productivity, or both.",TTweYGtWx2,1,"South Terminal, Concourse H","Airside, in the H-J Connector, left of Concourse H Security Checkpoint",Delta Air Lines Delta Sky Club,,,,,,,,0,2.5,19,,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,3,MIA,(Outside Security),Non-Smoking,,,Reserved for foreign delegations visiting or transiting through MIA.,bt6FFEMvgI,0,"Central Terminal, Concourse F","Concourse F, 2nd floor",Consular Lounge,,,,,,,,0,4,1,,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,4,MIA,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Non-Smoking",Stylish spaces with unique features,FRESH,,N6aebSYwHg,1,"North Terminal, Concourse D","After security, near Gate D30, inside the Flagship Lounge.",American Airlines Flagship First Dining (Temporarily Closed),,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,5,MIA,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, TVs, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",Stylish spaces with unique features,FRESH,"The American Airlines Flagship Lounge is an exclusive, private lounge, equipped with everything you need to relax or do business. Enjoy coffee, tea, soft drinks, cocktails and premium food from the self-service bar. There is also an American Airlines representative to help with changing seat assignments and re-issuing boarding passes.",gjRIZF2xp3,1,"North Terminal, Concourse D","After security, near Gate D30.",American Airlines Flagship Lounge (Temporarily Closed),,,,,,,,0,3.4,12,,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,6,MIA,(Inside Security),"Premium Food, Spirits & Liquor, Wi-Fi, TVs, Non-Smoking, Beer & Wine",,,Corona Beach House is the perfect relaxation destination before your flight. You can order some delicious food and enjoy a cold Corona Extra.,UectCXFHRA,1,"North Terminal, Concourse D",Between Gates D23 and D24.,Corona Beach House,,,,,,,,0,3.1,16,,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,7,MIA,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Spa Services, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"Due to COVID-19, all The Centurion Lounge locations are temporarily closed.
 
We’re continuing to evaluate what reopening our Centurion Lounges will look like, with the health and safety of our Card Members and colleagues being our upmost priority. We’re exploring a number of enhancements around cleaning protocols, food and beverage service and more. We’ll be there to ensure our lounges provide a clean, safe and welcoming environment to visit upon reopening and look forward to welcoming our Card Members back soon.
 
In the meantime, our partners are helping us bring the Lounge experience to you, right at home. Visit thecenturionlounge.com/loungeathome",oqAlwnCGyo,1,"North Terminal, Concourse D",Across from Gate D14 on Level 4.,The Centurion Lounge (Temporarily Closed),,,,,,,,0,3.2,101,LB_MIA_CENTURION_LOUNGE,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,8,MIA,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, TVs, Children's Area, Conference Rooms, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"Enjoy personalized service, comfort and exceptional amenities. The ability to stretch out. To unfetter. To peel away. Treat an Admirals Club lounge as an oasis of peace - away from all of the airport hustle.",LQ1mWt2MXR,1,"North Terminal, Concourse D","After security, across from Gate D30",American Airlines Admirals Club (Gate D30),,,,,,,,0,3.4,5,,,,,,,,,,
https://www.loungebuddy.co.uk/MIA?source=homepage/airports,regularLounges,9,MIA,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, TVs, Children's Area, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"Enjoy personalized service, comfort and exceptional amenities. Treat an Admirals Club lounge as an oasis of peace - away from all of the airport hustle.",GPpF7XmCAl,1,"North Terminal, Concourse D","After security, on the 3rd Floor above Gate D15.",American Airlines Admirals Club (Gate D15) (Temporarily Closed),,,,,,,,0,2.4,35,,,,,,,,,,
https://www.loungebuddy.co.uk/MID?source=homepage/airports,regularLounges,0,MID,(Outside Security),"Snacks, Wi-Fi, Newspapers & Magazines, TVs, Internet Terminals, Non-Smoking, Beer & Wine",,,,5KpFV3BCRG,0,Main Terminal,Proceed up the stairs towards the boarding area before Security Checks at Area B. The entrance is located on the left.,Caral VIP Lounge,Pay for entry at the front desk,USD,25,Ej2tARpd7D,0,1,Walk Up Entry,0,3.3,4,,,,,,4,,,,
https://www.loungebuddy.co.uk/MID?source=homepage/airports,regularLounges,1,MID,(Outside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Telephones, Non-Smoking, 18+ Cardholder",,,"Before boarding your flight, leave your stress behind and enjoy the peacefulness and comfort of the Aeromexico Salon Premier. You can rest, relax, and unwind at a lounge that is specially designed to enhance your travels.",Bwo0R7mQc1,0,Main Terminal,"Upper level, right side of the stairs",Aeromexico Salon Premier (Temporarily Closed),Pay for entry at the front desk,MXN,882,caPYJFyHuC,0,1,Walk Up Entry,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/MIG?source=homepage/airports,regularLounges,0,MIG,(Inside Security),"Snacks, Newspapers & Magazines, TVs, Internet Terminals",,,,l1h92PRcQa,1,Main Terminal,"Level 2, turn right and go straight about 50 meters after the security check.",First Class Lounge,,,,,,,,0,4,1,,,,,,,,,,
https://www.loungebuddy.co.uk/MIR?source=homepage/airports,purchasableLounges,0,MIR,(Inside Security),"Snacks, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking",Reliable lounges with expected amenities,SOLID,"Designed in a sophisticated style, the Primeclass Lounge offers ultimate comfort 24/7 with a host of amenities, including an open buffet of fresh and tasty snacks, beer and wine, complimentary internet access, and TVs.",DQewdp8C7d,1,International Terminal,The lounge is located in the Boarding Area next to Gate 12.,Primeclass Lounge (Temporarily Closed),Pay for entry at the front desk,EUR,40,gnoqNGBLIV,0,1,Walk Up Entry,1,,0,LB_MIR_TAV_INTERNATIONAL,GBP,26,,,4,26,,MIR - International Terminal - Primeclass Lounge (Temporarily Closed),
https://www.loungebuddy.co.uk/MKE?source=homepage/airports,regularLounges,0,MKE,(Inside Security),"Snacks, Wi-Fi, Newspapers & Magazines, TVs, Internet Terminals, Non-Smoking, 18+ Cardholder",,,,zPZpSrOPXM,1,Main Terminal,"Concourse D, across from Gate D30",USO Lounge,,,,,,,,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/MKE?source=homepage/airports,regularLounges,1,MKE,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Telephones, Non-Smoking, 18+ Cardholder",,,"The Delta Sky Club is an award-winning retreat that allows relaxation, productivity, or both.",OPWjR9TKUp,1,Main Terminal,Concourse D At Intersection Across From Usinger’s And Johnny Rocket’s.,Delta Air Lines Delta Sky Club (Temporarily Closed),,,,,,,,0,3.1,9,,,,,,,,,,
https://www.loungebuddy.co.uk/MKY?source=homepage/airports,regularLounges,0,MKY,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Conference Rooms, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,,9twWNjfaKD,1,Main Terminal,Located on the ground floor opposite Gate 1,Virgin Australia Lounge (Temporarily Closed),,,,,,,,0,2,2,,,,,,,,,,
https://www.loungebuddy.co.uk/MKY?source=homepage/airports,regularLounges,1,MKY,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"Relax and unwind in the Qantas Club before your next domestic flight. You and a guest will enjoy dedicated check-in, priority baggage handling, complimentary food and beverage, wireless internet and the latest newspapers and magazines.",hWrdt5TySR,1,Main Terminal,Located on the first floor opposite Gate 1,Qantas Airways The Qantas Club,,,,,,,,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/MLA?source=homepage/airports,regularLounges,0,MLA,(Outside Security),"Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,Enjoy your arrival in Malta in style at the VIP arrivals lounge.,4PPEzj3x51,0,Main Terminal,"Before Customs, inside the Arrivals Hall.",VIP Lounge (Arrivals),Pay for entry at the front desk,EUR,29,kHXJ4wLRFY,0,1,Walk Up Entry,0,2,1,,,,,,3,,,,
